6C08	felt
6C09	restless
6C0A	felt
6C0C	thick rough serge from Tibet
6C0D	fine woollen cloth
6C0E	fine cotton cloth
6C0F	clan
6C10	name of an ancient tribe
6C11	people
6C13	people
6C14	steam
6C15	hydrogen-1
6C16	neon
6C17	air
6C18	deuterium
6C19	xenon
6C1A	tritium
6C1B	gas
6C1C	clear
6C1D	neon
6C1F	fluorine
6C21	radon
6C22	ammonia
6C23	air
6C24	hanging fog
6C25	xenon
6C26	helium
6C27	oxygen
6C28	ammonia
6C29	argon
6C2A	krypton
6C2B	hydrogen
6C2C	argon
6C2D	radon
6C2E	nitrogen
6C2F	chlorine
6C30	cyanogen
6C32	life giving influences of nature
6C33	life giving influences of nature
6C34	water
6C35	water
6C36	name of a river in Shandong
6C37	ice
6C38	long
6C39	ditch
6C3C	to sink
6C3D	to float
6C3E	overflow
6C3F	spring
6C40	sandbar
6C41	juice
6C42	seek
6C46	to parboil
6C47	concourse
6C48	a lake in Húběi
6C49	Chinese people
6C4A	a branching stream
6C4B	to pour
6C4D	weep
6C4E	float
6C50	night tides
6C54	close
6C55	basket for catching fish
6C57	perspiration
6C59	filthy
6C5A	filthy
6C5B	high water
6C5C	a stream which leaves the main branch then later returns
6C5D	you
6C5E	mercury
6C5F	large river
6C60	pool
6C61	filthy
6C64	hot water
6C67	name of a river in Shangdong
6C68	Miriver in Hunan province where Qu Yuan drowned himself
6C69	run swiftly
6C6A	vast
6C6B	a pit
6C6D	confluence of two streams
6C70	excessive
6C72	draw water from well
6C74	name of a river in Henan
6C76	a river in Shandong province
6C79	turbulent
6C7A	decide
6C7D	steam
6C7E	river in Shanxi province
6C81	soak into
6C82	river in southeast Shandong
6C83	water
6C84	billows
6C85	name of a river in western Hunan that flows into Dongting lake
6C86	a ferry
6C87	flowing and engulfing
6C88	sink
6C89	sink
6C8A	onomatopoetic
6C8C	chaotic
6C8D	freezing
6C8F	infuse
6C90	bathe
6C92	not
6C93	connected
6C94	flood
6C95	deep
6C96	pour
6C98	name of a river
6C99	sand
6C9A	islet in stream
6C9B	abundant
6C9F	ditch
6CA1	not
6CA2	marsh
6CA3	river in Shanxi province
6CA4	soak
6CA5	trickle
6CA6	be lost
6CA7	blue
6CA8	pleasant sound
6CA9	name of a river in Hunan
6CAA	Shanghai
6CAB	froth
6CAC	dusk
6CAD	river in Shantung
6CAE	stop
6CB0	to let drop
6CB1	rivers
6CB2	float
6CB3	river
6CB4	foul and poisonous in confusion
6CB7	to remove evil
6CB8	boil
6CB9	oil
6CBA	turbulent
6CBB	govern
6CBC	lake
6CBD	buy and sell
6CBE	moisten
6CBF	follow a course
6CC1	condition
6CC2	clear and deep
6CC3	river in Henan
6CC4	leak
6CC5	swim
6CC6	licentious
6CC9	spring
6CCA	anchor vessel
6CCC	to seep out
6CD0	to write
6CD1	the vitreous glaze on china
6CD2	a river in Hubei province
6CD3	clear
6CD4	water from washing rice to boil thick
6CD5	law
6CD6	still waters
6CD7	mucous
6CD9	roar
6CDA	clear
6CDB	to drift
6CDC	a river in Hebei province
6CDD	go upstream
6CDE	mud
6CE0	nice and cool
6CE1	bubbles
6CE2	waves
6CE3	cry
6CE5	mud
6CE8	concentrate
6CEA	tears
6CEB	weep
6CED	a raft
6CEE	Zhou dynasty school
6CEF	destroy
6CF0	great
6CF1	great
6CF2	kind of white wine
6CF3	dive
6CF5	pump
6CF7	raining
6CF8	river in Jiangxi province
6CFA	river in Shandong province
6CFB	drain off
6CFC	pour
6CFD	marsh
6CFE	name of a river
6D01	clean
6D04	a back-water
6D07	to soak paper
6D0A	flowing water
6D0B	ocean
6D0C	clear
6D0E	until
6D0F	tears
6D11	whirlpool
6D12	sprinkle
6D17	wash
6D19	name of a river in Shandong
6D1A	a flood
6D1B	river in Shanxi province
6D1E	cave
6D1F	snivel
6D23	Mi river in Hunan
6D24	a fountain or spring
6D25	ferry
6D27	name of a river in Honan
6D28	river in Hebei province
6D29	leak
6D2A	vast
6D2B	to ditch
6D2D	river in Guangdong
6D2E	cleanse
6D31	a lake in Yunnan
6D32	continent
6D33	damp
6D34	sound
6D35	true
6D36	the rush of water
6D38	sparkle
6D39	river in Henan province
6D3A	river in Hebei province
6D3B	live
6D3C	hollow
6D3D	to blend with
6D3E	school of thought
6D3F	stagnant water
6D41	flow
6D43	saturate
6D44	pure
6D45	shallow
6D46	any thick fluid
6D47	spray
6D48	river in Guangdong province
6D49	river in Henan province
6D4A	muddy
6D4B	measure
6D4D	irrigation ditch
6D4E	help
6D4F	clear
6D50	a river in Shaanxi
6D51	muddy
6D52	riverbank
6D53	thick
6D54	steep bank by stream
6D55	river in Hubei province
6D56	intensifier
6D59	Zhejiang province
6D5A	dredge
6D5B	place in Yingde
6D5C	creek
6D5E	to soak
6D60	a river in Húběi
6D61	burst forth
6D63	to wash
6D64	beating of ocean
6D65	moist
6D66	bank of river
6D69	great
6D6A	wave
6D6C	nautical mile
6D6D	river in Hebei province
6D6E	to float
6D6F	name of a river in Shandong
6D74	bathe
6D77	sea
6D78	soak
6D79	saturate
6D7C	to request
6D82	surname
6D85	blacken
6D87	name of a river
6D88	vanish
6D89	ford stream
6D8A	dirt
6D8C	surge up
6D8E	saliva
6D91	river in Shansi province
6D92	meander
6D93	brook
6D94	river in Shaanxi
6D95	tear
6D96	river in Hebei province
6D98	river bank
6D99	tears
6D9B	large waves
6D9C	ditch
6D9D	inundate
6D9E	river in Hebei province
6D9F	flowing water
6DA0	still water
6DA1	swirl
6DA2	river in Hubei
6DA3	scatter
6DA4	wash
6DA6	soft
6DA7	brook
6DA8	rise in price
6DA9	astringent
6DAA	river in Sichuan province
6DAC	watery expanse
6DAE	rinse
6DAF	shore
6DB2	sap
6DB4	daub
6DB5	soak
6DB6	to spit
6DB7	rainstorm
6DB8	dried up
6DBC	cool
6DBF	drip
6DC0	shallow water
6DC4	river in Shandong province
6DC5	water used wash rice
6DC6	confused
6DC7	river in Henan province
6DCA	to immerse
6DCB	drip
6DCC	trickle
6DD1	good
6DD2	bitter cold
6DD6	slush
6DD8	wash in a sieve
6DD9	gurgling sound of water
6DDA	tears
6DDC	roar of dashing waves
6DDD	name of an affluent of the Poyang Lake
6DDE	name of a river in Jiangsu
6DDF	turbid
6DE0	name of a river in Anhui
6DE1	weak
6DE2	ditch
6DE4	mud
6DE5	strain
6DE6	river in Jiangxi province
6DE8	pure
6DE9	pass over
6DEA	be lost
6DEB	obscene
6DEC	temper
6DEE	river in Anhui province
6DEF	name of river
6DF0	fish
6DF1	deep
6DF3	honest
6DF4	to wash
6DF5	gulf
6DF6	river in Hebei province
6DF7	to mix
6DF8	clear
6DF9	drown
6DFA	shallow
6DFB	append
6DFC	a wide expanse of water
6E05	clear
6E07	thirsty
6E08	help
6E09	ford stream
6E0A	surge up
6E0B	astringent
6E0C	strain
6E0D	soak
6E0E	ditch
6E10	gradually
6E11	name of a river in Shandong
6E13	mountain stream
6E14	to fish
6E15	surge up
6E16	juice
6E17	soak through
6E19	scatter
6E1A	small sand bank
6E1B	decrease
6E1D	change
6E1F	not flowing
6E20	ditch
6E21	cross
6E22	pleasant sound
6E23	refuse
6E24	swelling
6E25	moisten
6E26	swirl
6E27	to drop
6E28	a cove
6E29	lukewarm
6E2B	beating of ocean
6E2C	measure
6E2D	name of a river in Shanxi
6E2E	river in Shandong province
6E2F	port
6E30	forming or rising
6E32	add repeated washes of color
6E34	thirsty
6E38	to swim
6E39	roar
6E3A	endlessly long
6E3C	ripples
6E3E	muddy
6E43	sound of waves
6E44	water's edge
6E45	boil silk
6E46	sticky
6E49	gentle flow
6E4A	piece together
6E4B	river in Shanxi province
6E4C	to eat
6E4D	rapid water current
6E4E	flushed with drink
6E4F	wash face
6E51	to strain spirits
6E53	a river in Jiangxi province
6E54	wash
6E56	a lake
6E58	alternate name for Hunan
6E5B	deep
6E5C	transparent
6E5D	flow
6E5E	river in Guangdong province
6E5F	river in Qinghai province
6E62	bathroom
6E63	mixed
6E67	well up
6E68	river in Henan
6E69	muddy
6E6B	a small pond
6E6E	bury
6E6F	hot water
6E71	sound of water
6E72	flow
6E74	mud
6E7B	pure
6E7C	black mud
6E7E	bay
6E7F	wet
6E80	fullness
6E81	a stream
6E83	flooding river
6E85	sprinkle
6E86	river in Húnán
6E87	river in Hubei province
6E88	name of a river in Hunan
6E89	water
6E8C	pour
6E8D	water
6E8E	river in Guangxi province
6E8F	pool
6E90	spring
6E93	sticky
6E96	rule
6E98	abruptly
6E9A	to get wet by rain
6E9C	slide
6E9D	ditch
6E9F	drizzling rain
6EA0	river in Hubei province
6EA2	overflow
6EA5	big
6EA6	drizzle
6EA7	river in Anhui and Jiangsu provinces
6EAA	mountain stream
6EAB	lukewarm
6EAE	river in Henan province
6EAF	go upstream
6EB1	river in Henan
6EB2	urinate
6EB3	river in Hubei
6EB4	bromine
6EB5	name of a place in Tianjin
6EB6	to melt
6EB7	privy
6EBA	drown
6EBB	wet
6EBC	damp
6EBD	moist
6EC0	a body of water
6EC1	district in Anhui province
6EC2	torrential
6EC3	swelling
6EC4	blue
6EC5	extinguish
6EC6	a lake in Jiangxu
6EC7	Yunnan province
6EC8	downpour
6EC9	deep
6ECA	a river name
6ECB	grow
6ECC	wash
6ECD	place in Henan
6ECE	county in Henan
6ECF	river in Hebei
6ED0	dense
6ED1	slip
6ED3	sediment
6ED4	overflow
6ED5	an ancient state in Shandong province
6ED7	drain
6ED8	a branching river
6ED9	waters converging to one spot
6EDA	turn
6EDD	onomatopoeic for the sound of falling rain
6EDE	block up
6EDF	overflowing
6EE0	river in Hubei province
6EE1	fill
6EE2	clear
6EE4	strain out
6EE5	flood
6EE6	river and county in Hebei province
6EE8	beach
6EE9	bank
6EEA	place in Sichuan
6EEB	water in which rice has been boiled
6EEC	Shanghai
6EEE	flow
6EEF	block up
6EF2	soak through
6EF4	drip
6EF7	thick gravy
6EF8	riverbank
6EF9	the bank of a steam
6EFA	flow
6EFB	a river in Shaanxi
6EFD	strong or thick
6EFE	turn
6EFF	fill
6F01	to fish
6F02	float
6F06	varnish
6F07	waste
6F08	shore
6F09	filter
6F0A	river in Hubei province
6F0D	a river
6F0E	a place where small streams flow into a large one
6F0F	leak
6F11	water
6F13	river in Guangxi province
6F14	perform
6F15	transport by water
6F16	a branching river
6F18	bank
6F19	dewy
6F1A	soak
6F20	desert
6F22	the Chinese people
6F23	flowing water
6F24	marinate in salt
6F25	puddle
6F26	saliva
6F29	eddy
6F2A	ripples on water
6F2B	overflow of water
6F2C	soak
6F2D	vast
6F2F	river in northern Shandong
6F30	roar
6F31	gargle
6F32	rise in price
6F33	name of a river in Henan
6F35	river in Húnán
6F36	indecipherable
6F37	river in Hebei province
6F38	gradually
6F3C	having the appearance of depth
6F3E	overflow
6F3F	any thick fluid
6F40	gather
6F41	river in Anhui
6F45	pour
6F46	tiny stream
6F47	sound of beating wind and rain
6F48	confluence of a small river with a large one
6F4B	waves
6F4D	county in Shandong province
6F4E	rippling
6F4F	reclaimed land
6F51	pour
6F54	clean
6F55	river in Hunan
6F56	name of a place in Guangdong
6F57	friendly
6F58	surname
6F59	river in Shanxi
6F5A	gay
6F5B	hide
6F5C	hide
6F5D	agree
6F5E	a county in Yunnan
6F5F	land impregnated with salt from the tide
6F60	to blow out
6F62	expanse of water
6F63	to pollute
6F64	soft
6F66	to flood
6F68	gather
6F6C	a rapid
6F6D	deep pool
6F6E	tide
6F6F	steep bank by stream
6F70	flooding river
6F72	driving rain
6F74	pond
6F75	a place in Hebei
6F77	drain
6F78	weep
6F7A	sound of flowing water
6F7C	high
6F7E	clear water
6F7F	still water
6F80	astringent
6F81	astringent
6F82	clear and still water
6F84	purify water by allowing sediment to settle
6F86	spray
6F87	inundate
6F88	thoroughly
6F89	to wash name of a place
6F8C	to exhaust
6F8D	timely rain
6F8E	splatter
6F90	billows
6F91	slide
6F92	vast
6F94	radiance of gems
6F97	brook
6F9C	overflowing
6F9D	mud
6FA0	name of a river in Shandong
6FA1	wash
6FA3	cleanse
6FA4	marsh
6FA5	a blocked stream
6FA6	place in Sichuan
6FA7	river in northern Hunan province
6FA8	shore
6FAE	irrigation ditch
6FB0	overflowing
6FB1	sediment
6FB3	inlet
6FB4	river in Hubei province
6FB6	still water
6FB7	water overflowing diffused
6FB9	calm
6FBC	bleach
6FBD	a river in Shaanxi
6FBE	slippery
6FC0	arouse
6FC1	muddy
6FC2	a waterfall
6FC3	thick
6FC4	name of a river
6FC6	river bank
6FC7	astringent
6FC8	many
6FC9	a river in Anui
6FCA	vast
6FD1	swift current
6FD2	approach
6FD4	many
6FD5	wet
6FD8	mud
6FD9	to revolve
6FDA	a stream
6FDB	drizzling
6FDC	river in Hubei province
6FDE	a county in Yunnan
6FDF	to help
6FE0	moat
6FE1	immerse
6FE4	large waves
6FE7	to soak or be soaked
6FE9	pour down
6FEB	flood
6FEC	dredge
6FEE	county in Henan province
6FEF	wash out
6FF0	county in Shandong province
6FF1	beach
6FF3	hide
6FF5	a bank
6FF6	broad
6FFA	sprinkle
6FFC	river in Shandong province
6FFE	strain out
6FFF	cross on stepping-stones
7001	waves
7004	to squeeze
7005	clear
7006	ditch
7007	extensive body of water
7009	drain off
700B	juice
700C	plenty
700D	river in Henan province
700F	clear
7011	waterfall
7012	coarse
7014	river name in Henan province
7015	approach
7018	river in Jiangxi province
701A	vast
701B	sea
701D	trickle
701E	pool in a river
701F	sound of beating wind and rain
7020	tiny stream
7021	slippery
7023	sea mist
7026	pond
7027	raining
7028	swift current
702C	swift current
7030	overflow
7032	waves
7038	moisten
7039	to boil
703A	sound
703C	river in Henan province
703D	splash
703E	overflowing
7043	river in Shanxi province
7044	river in Hubei province
7049	a river in Shandong province
704B	law
704C	pour
704E	movement of water
704F	vast
7051	sprinkle
7052	to spatter
7054	waves
7055	short name for Guangxi province
7058	bank
705D	vast
705E	river in Shanxi province
7060	marinate in salt
7062	muddy
7063	a bay
7064	river and county in Hebei province
7065	a group of springs
7067	overflowing
7068	the River Gan in Jiangxi
7069	overflowing
706B	fire
706C	fire
706D	extinguish
706F	lantern
7070	ashes
7074	to bake
7075	spirit
7076	kitchen stove
7078	cauterize with moxa
707A	candle-end
707C	burn
707D	calamity
707E	calamity
707F	vivid
7080	roast
7081	breath
7085	brilliance
7086	to simmer
7089	fireplace
708A	cook
708E	flame
7092	fry
7094	an alkyne
7095	the brick-bed in northern China
7096	heat with fire
7098	brilliant
7099	roast
709C	brilliant red
709D	stir-fry or boil in water or oil then cook with a sauce
70A0	to cook in boiling water
70A4	illumine
70A7	ashes
70AB	shine
70AC	torch
70AD	charcoal
70AE	large gun
70AF	bright
70B0	roast
70B1	soot
70B3	bright
70B7	candle wick
70B8	to fry in oil
70B9	dot
70BA	do
70BB	a kind of china
70BC	smelt
70BD	burning-hot
70C0	simmer
70C1	shine
70C2	rotten
70C3	hydrocarbon
70C8	fiery
70C9	shining
70CA	to smelt
70CB	boast
70CF	crow
70D3	stove
70D4	heat
70D5	to destroy
70D6	calamities from Heaven
70D8	bake
70D9	brand
70DA	hot
70DB	candle
70DC	light of the sun
70DD	rise
70DF	smoke
70E4	bake
70E6	bother
70E7	burn
70E8	bright
70E9	ragout
70EB	scald
70EC	cinders
70ED	hot
70EF	alkene
70F1	bright
70F4	hydrocarbon
70F7	alkane
70F9	boil
70FA	bright
70FD	signal fire
7104	rising flames or fumes
7105	to roast
7109	thereupon
710A	weld
710C	to light
7110	to warm something cold by touching it with something hot
7113	onomatopoetic
7114	flame
7115	shining
7116	simmer
7117	to roast
7118	shine
7119	dry over slow fire
711A	burn
711C	fire
711E	dim
7120	temper
7121	negative
7126	burned
712B	hot
712D	orphan
712E	heat
712F	boil vegetables for a very short time
7130	flame
7131	flames
7134	bright
7135	to temper steel
7136	yes
713B	breath
713C	burn
713E	soft
713F	name of a place in northeastern Taiwan
7140	to smoke
7141	hearth
7143	remove
7145	forge metal
7146	raging fire
7147	weld
7149	smelt
714A	warm
714C	bright
714D	to color by smoke
714E	fry in fat or oil
714F	dry by fire
7151	cook
7152	brilliant red
7155	bright
7156	warm
7157	warm
7159	smoke
715A	fire
715C	bright
715D	twisted paper for lighting cigarettes
715E	malignant deity
715F	bright room
7160	to fry in fat or oil. to scald
7162	alone
7163	to use a fire to bend wood
7164	coal
7165	shining
7166	kind
7167	shine
7168	to stew
7169	bother
716C	roast
716E	cook
7171	火煱
7172	to heat
7173	be burned
7174	sultriness
7178	to stir-fry before broiling or stewing
717A	to scald meat in order to remove hair or feathers
717B	to warm
717C	to fry
717D	stir up
7180	the blaze of fire
7184	put out
7185	smooth out
7187	bake
7188	bright
7189	yellow color
718A	a bear
718F	smoke
7192	shine
7193	to bank a fire
7194	melt
7196	flame
7197	stir-fry or boil in water or oil then cook with a sauce
7198	to steam
7199	bright
719B	blaze
719D	to scald with steam
719F	well-cooked
71A0	bright and sparkling
71A5	heat up by steaming
71A8	iron
71AC	cook down
71AF	by fire
71B0	great drought
71B1	hot
71B2	bright
71B3	confused
71B5	entropy
71B8	put out
71B9	dim light
71BA	dim light
71BB	to heat
71BE	burning-hot
71C0	to make a fire
71C1	bright
71C2	smoke
71C3	burn
71C4	flame
71C8	lantern
71C9	heat with fire
71CA	luxuriant
71CB	scorch
71CE	to burn
71CF	blaze
71D0	phosphorus
71D2	burn
71D4	to roast
71D5	swallow
71D6	reheat food
71D7	warming sake
71D8	to suck or chew without using the teeth
71D9	scald
71DA	used in people's names
71DC	simmer
71DF	encampment
71E0	warm
71E1	bright
71E3	disappointed
71E5	dry
71E6	vivid
71E7	flintstone
71EC	burn down
71ED	candle
71EE	harmonize
71F4	ragout
71F5	a foot-warmer
71F6	to scorch
71F7	disappointed
71F9	fire
71FA	the dry at the fire to roast
71FB	smoke
71FC	cinders
71FE	shine
71FF	shine
7206	crackle
7207	burn
720A	to stew
720D	shine
7210	fireplace
7213	flame
7214	sunlight
7216	fire
7217	bright
721A	bright
721B	rotten
721D	torch
721F	fire
7225	simmer
7228	oven
7229	to smoke
722A	claw
722B	radical 87
722C	crawl
722D	to dispute
7230	lead on to
7231	love
7232	do
7235	feudal title or rank
7236	father
7237	father
7238	father
7239	father
723A	father
723B	diagrams for divination
723C	a small table or tiered stand filled with meat offerings
723D	happy
723E	you
723F	half of tree trunk
7240	bed
7241	mooring stake
7242	female sheep
7244	to walk rapidly
7246	wall
7247	slice
7248	printing blocks
7249	to split something into two
724B	memorandum
724C	signboard
724D	writing tablet
724E	window
724F	privy hole
7250	sluice
7252	documents
7253	tablet
7254	gable
7255	window
7256	window
7258	writing tablet
7259	tooth
725B	cow
725C	an ox
725D	female of species
725F	make
7260	it
7261	male of animals
7262	prison
7263	fill
7264	a bull
7266	tail
7267	tend cattle
7269	thing
726E	a prop
726F	cow
7272	sacrificial animal
7274	gore
7275	drag
7276	a nose-ring for an animal
7277	cow or ox of one color
7278	the female of certain animals
7279	special
727A	sacrifice
727B	cattle with a mixture of black and white hair
727C	ox shank
727D	drag
727E	to oppose
727F	shed
7280	rhinoceros
7281	plow
7282	plow
7284	animal horns
7286	special
7287	run fast
7289	an ox with yellow hair and black lips
728A	calf
728B	a unit of animal power
728D	a bullock
728E	the zebu
728F	yak-ox
7292	entertain victorious soldiers
7296	brindled ox
7297	castrated bull
729B	a black ox
729F	stubborn
72A0	sacrifice
72A2	calf
72A7	sacrifice
72A8	panting of cow
72AB	protrude
72AC	dog
72AD	dog
72AE	to pull up
72AF	commit crime
72B0	armadillo
72B2	wolf
72B4	a wild dog
72B5	resolute
72B6	form
72B7	fierce
72B8	mammoth
72B9	like
72BA	animal
72BC	a fierce Mongolian wolf dragon's head on roofs
72C0	form
72C1	a tribe of Scythian nomads
72C2	insane
72C3	to covet
72C4	tribe from northern China
72C6	Pekinese dog
72C8	a legendary animal with short forelegs which rode a wolf
72C9	fox-cub
72CC	livestock
72CD	species of deer found in north China
72CE	be familiar with
72D0	fox
72D2	baboon
72D6	a gibbon with a long tail and prominent nose
72D7	dog
72D8	jump
72D9	an ape
72DB	lion-dog shrine guardians
72DC	mother cattle
72DD	hunt
72DE	ferocious appearance
72E0	vicious
72E1	cunning
72E2	animal name
72E5	follow
72E8	monkey with gold-colored hair
72E9	winter hunting
72EC	alone
72ED	narrow
72EE	lion
72EF	sly
72F0	fierce-looking
72F1	prison
72F2	monkey
72F3	armadillo
72F4	a kind of tapir
72F5	blend
72F7	rash
72F8	fox
72F9	narrow
72FA	the snarling of dogs
72FB	a fabulous beast
72FC	wolf
72FD	a legendary animal with short forelegs which rode a wolf
7301	a kind of monkey
7303	dog
7304	a kind of deer
7307	the scream or roar of a tiger
730A	lion
730B	wind
730E	hunt
7313	monkey
7314	name of an ancient tribe
7315	macacus monkey
7316	mad
7317	exclamation of admiration
7318	fierce dog
7319	fierce-looking
731B	violent
731C	guess
731D	abruptly
731E	a wild cat
731F	hunt
7321	pig
7322	a kind of monkey found in western China
7325	vulgar
7328	ape
7329	species of orangutan
732A	pig
732B	cat
732C	vulgar
732E	offer
7330	a legendary man-eating animal
7331	a monkey with yellow hair
7332	smoke or flames from fire
7334	monkey
7336	like
7337	plan
7338	a ferret-badger
7339	wild animal mentioned in short story by Lu Xun
733A	jackal
733B	monkey
733E	crafty
733F	ape
7340	to gather
7341	mammoth
7343	dull
7344	prison
7345	lion
7349	jungle
734B	roar
734D	a mythical animal that eats its mother when it is born
734E	prize
734F	the panther
7350	roebuck
7352	mastiff
7357	unruly
7358	collapse
735D	devil
735E	name of a variety of dog
7360	to hunt at night by torches
7362	dog
7363	beast
7367	rash
7368	alone
736A	sly
736B	dog
736C	a fabulous monster
736D	otter
736E	hunt
736F	a tribe of Scythians which invaded China during the Xia dynasty
7370	ferocious appearance
7371	a kind of otter
7372	obtain
7373	looking like a fierce dog
7374	mongoose
7375	hunt
7377	fierce
7378	beast
7379	a hound
737A	otter
737B	offer
737C	macacus monkey
737E	the badger
7380	pig
7381	a dog with a long snout or muzzle
7383	a large ape found in western China
7384	deep
7385	mysterious
7386	now
7387	to lead
7388	black
7389	jade
738B	king
738D	ill tempered
738E	jingling
7391	pearl that is not quite round
7393	pearly
7394	green jade
7395	inferior variety of gem
7396	black-colored jade
7397	a jade-like stone
7398	court-dress jewels
7399	beautiful jade
739A	a kind of jade
739B	agate
739E	an inferior agate
739F	streaks in jade
73A0	large jade tablet used by officials at court to indicate their ranks
73A1	name of a mountain in Shandong
73A2	a kind of jade
73A4	a kind of gem inferior to jade
73A5	mysterious gem
73A6	broken piece of jade
73A7	reddish
73A8	two pieces of jade joined together
73A9	play with
73AB	rose
73AD	a pearl
73AE	type of jade
73AF	jade ring or bracelet
73B0	appear
73B1	tinkling sound tinkling of pendant gems
73B2	tinkling of jade
73B3	tortoise shell
73B6	name of one kind of jade
73B7	flaw in gem
73B9	jadelike precious stone
73BA	imperial signet
73BB	glass
73BC	beautiful color of gem
73C0	amber
73C2	inferior kind of jade
73C5	a kind of jade
73C8	an ornament attached to a woman's hairpin
73C9	stone resembling jade
73CA	coral
73CC	ornament
73CD	precious
73CE	precious
73CF	two pieces of jade joined together
73D0	enamel
73D1	a gem cut like dragon
73D3	two hemispherical objects used in divination
73D6	carat
73D9	precious stone
73DE	kind of necklace
73E0	precious stone
73E1	guqin or zither
73E2	precious stone
73E3	name of a kind of jade
73E4	treasure
73E5	ear ornament
73E6	a kind of jade
73E7	mother-of-pearl
73E9	the top gem of a pendant
73EA	a jade table conferred upon feudal princes by the emperor as a symbol of dignity and authority
73ED	class
73EE	jade ornament
73F0	pendant ornaments
73F1	a necklace made of precious stones
73F2	bright
73F7	an inferior gem
73F9	type of jade
73FA	beautiful jade
73FD	jade tablet
73FE	appear
7400	gems of pearls formerly put into the mouth of a corpse
7401	beautiful jade
7403	ball
7404	scabbard
7405	a variety of white carnelian
7406	reason
7407	coarse variety of jasper or jade
7409	sparkling stone
740A	a place in eastern Shandong
740E	a stone that looks like jade
740F	vessel used to hold grain offerings
7410	trifling
7415	type of pearl
7416	carved jade wine cup
741A	girdle ornaments
741B	treasure
7420	a gem used as ear plug
7422	polish jade
7424	jade of jade being
7425	jewel in shape of tiger
7426	gem
7428	beautiful jade
742A	type of jade
742B	ornament
742C	the virtue of a gentleman
742D	jade like stone
742E	octagonal piece of jade with hole in middle
742F	a jade tube used as an instrument
7430	jewel
7431	engrave
7432	necklace
7433	beautiful jade
7434	Chinese lute or guitar
7435	guitar-like instrument
7436	guitar-like instrument
743A	enamel
743C	jade
743F	bright
7440	stone resembling jade
7441	fine piece of jade
7444	an ornamental piece of jade several inches across with a hole in the center
7447	tortoise shell
744A	a kind of jade-like stone
744B	type of jade
744C	a white opaque quartz used for ornaments
7451	carve
7452	a kind of jade
7455	flaw in gem
7457	large ring of fine jade
7458	peace
7459	agate
745A	coral
745B	luster of gem
745C	flawless gem or jewel
745E	felicitous omen
745F	large stringed musical instrument
7460	precious stone
7462	gem ornaments for belts
7463	fragments
7464	precious jade
7468	jade look alike stone
7469	lustre of gems
746A	agate
746D	a kind of jade
746F	kind of white cornelian
7470	extraordinary
7471	a gem used as ear plug
7472	tinkling sound tinkling of pendant gems
7473	luster of gem
7474	twin gems
7476	precious jade
7477	fine quality jade
7478	jade's streaks
747D	tinkling of jade pendants
747E	brilliance of gems
747F	a black stone like jade
7480	lustre of gems
7481	turquoise
7482	jade ornament
7483	glass
7485	gem
7486	beautiful jade
7487	beautiful jade
7488	ancient musical instrument
7489	a vessel used hold grain offerings
748A	reddish
748B	jade plaything
748E	a necklace made of precious stones
7490	beautiful variety of jade
7497	yellow gold
7498	luster of jade
749A	splendid
749C	a semicircular jade ornament used as a pendant
749E	unpolished gem
749F	luster of gem
74A0	a piece of precious jade
74A1	a stone that looks like jade
74A2	precious stone
74A3	pearl that is not quite round
74A5	a kind of jade
74A6	fine quality jade
74A7	piece of jade with hole in it
74A8	gems
74A9	jade ring
74AA	pearl pendants on coronet
74AB	pendant ornaments
74AF	jade decorated cap
74B0	jade ring or bracelet
74B2	pendant girdle ornament
74B5	beautiful jade
74B8	jade's streaks
74BA	a crack
74BD	imperial signet
74BF	fine jade
74C0	gem
74C8	glass
74CA	jade
74CC	extraordinary
74CF	a gem cut like dragon
74D2	ceremonial libation cup
74D4	a necklace made of precious stones
74D6	inlay
74D8	jade
74DA	ceremonial libation cup
74DB	sceptre
74DC	melon
74DE	young melons just forming
74DF	the bottle-gourd
74E0	bottle gourd
74E2	ladle made from dried gourd
74E3	petal
74E4	flesh
74E6	tile
74E7	decagram
74E9	kilowatt
74EE	earthen jar
74EF	bowl
74F0	a decigram
74F1	milligram
74F4	concave channels of tiling a long-necked jar
74F6	jug
74F7	crockery
74F8	hectogram
74F9	to hide quickly
74FB	jar
74FF	jar
7500	jar
7501	jug
7502	打甂爐
7503	brick wall of a well
7504	to examine
7505	centigram
7506	crockery
7507	jar
750B	a jar without ears
750C	bowl
750D	rafters supporting roof tiles
750E	brick
750F	a squat jar for holding wine
7511	boiler for steaming rice
7512	jar
7513	glazed tiles
7514	big jar
7515	earthen jar
7516	a pot
7517	earthenware vessel in two parts
7518	sweetness
7519	sugar product
751A	great extent
751B	sweet
751C	sweet
751E	taste
751F	life
7521	abundant
7522	give birth
7523	give birth
7524	drooping leaves
7525	niece
7526	be reborn
7528	use
7529	throw away
752A	to loose
752B	begin
752C	path
752D	there is no need
752E	unnecessary
752F	peaceful
7530	field
7531	cause
7532	armor
7533	to state to a superior
7534	cockroach
7535	electricity
7537	male
7538	suburbs of capital
753A	raised path between fields
753B	a painting
753C	raised path between fields
753D	drain between fields
753E	ground that has been under cultivation for one year
753F	farming population
7540	to give
7541	to give to
7544	stop
7545	smoothly
7546	Chinese land measure
7547	land
7548	field
754A	plow
754B	till land
754C	boundary
754E	a drain between fields
754F	fear
7550	to fill
